game_n,winner,turn_outcome
86,0,"(1, 0, 1, 1, 1, 2, 1, 2, 2, 2, 2, 0, 2, 0, 1, 1, 1, 0, 1, 2, 0, 2, 0, 1, 2, 0, 1, 0, 1, 0, 1, 1, 2, 2, 1, 2, 0, 0, 0, 2, 0, 0, 1)"
87,1,"(0, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 0, 2, 0, 0, 1, 1, 0, 2, 2, 1, 2, 2, 2, 0, 1, 2, 2, 2, 2, 0, 1, 2, 0, 0, 1, 2, 1, 2, 1, 0, 0, 2, 0, 0, 1, 0, 1, 2, 2, 1)"
88,,"(1, 2, 1, 1, 1, 1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 1, 2, 1, 2, 1, 2, 2, 0, 2, 0, 1, 0, 2, 0, 2, 1, 0, 0, 2, 2, 0, 1, 0, 1, 2, 0, 0, 2, 0, 1, 0, 0, 0, 2, 2, 0, 0, 1)"
89,2,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 0, 2, 2, 1, 1, 2, 1, 2, 2, 2, 0, 2, 2, 2, 2, 2, 1, 0, 0, 0, 0, 2, 2, 2, 2, 1, 2, 2, 0, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 0, 2, 0, 0, 0, 0, 2, 0, 0, 1)"
90,,"(1, 1, 1, 0, 0, 1, 2, 0, 1, 0, 0, 1, 1, 2, 0, 1, 1, 1, 1, 2, 1, 2, 2, 1, 0, 2, 0, 0, 2, 2, 0, 1, 1, 1)"
91,1,"(1, 1, 1, 2, 0, 2, 2, 1, 1, 2, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 2, 1, 1, 0, 0, 1, 2, 1, 2, 0, 2, 0, 2, 2, 2, 2, 0, 0, 0, 2, 0, 0, 0, 1, 0, 2, 0, 2, 1)"
92,6,"(0, 1, 0, 1, 2, 1, 1, 0, 1, 0, 0, 2, 2, 2, 1, 0, 1, 0, 2, 1, 2, 0, 0, 0, 1, 2, 2, 1, 0, 1, 1, 2, 1, 0, 1, 1, 2, 2, 1)"
93,,"(1, 1, 1, 0, 1, 2, 0, 0, 2, 1, 1, 0, 2, 2, 1, 0, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 1, 1, 2, 2, 0, 1, 2, 2, 2, 0, 1, 1, 0, 0, 0, 1)"
94,6,"(1, 1, 0, 2, 0, 0, 1, 2, 1, 0, 1, 0, 2, 2, 0, 2, 2, 1, 0, 2, 1, 0, 2, 0, 2, 2, 2, 2, 1, 2, 0, 2, 1, 2, 2, 1, 0, 2, 0, 2, 2, 2, 1, 0, 2, 1, 0, 1, 1, 2, 2, 0, 0, 2, 2, 2, 2, 0, 2, 2, 1, 2, 0, 0, 2, 2, 1)"
95,,"(1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 2, 1, 2, 2, 2, 2, 0, 0, 2, 0, 1, 1, 0, 2, 2, 2, 2, 0, 2, 1, 1, 2, 2, 2, 0, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 1, 2, 1, 0, 2, 0, 0, 1)"
96,3,"(1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 0, 2, 2, 0, 1, 2, 1, 2, 2, 2, 0, 2, 2, 2, 2, 1, 1, 0, 0, 2, 1, 0, 1, 2, 0, 1, 0, 1, 0, 0, 0, 1)"
97,2,"(1, 1, 0, 2, 2, 2, 2, 2, 0, 0, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 1, 1, 1, 0, 0, 1, 2, 0, 1, 2, 0, 0, 2, 1, 2, 2, 2, 2, 2, 2, 0, 0, 0, 1, 1, 1, 0, 0, 1)"
98,2,"(1, 1, 0, 1, 2, 1, 0, 2, 2, 1, 2, 0, 2, 0, 0, 0, 2, 2, 1, 2, 1, 1, 0, 0, 0, 0, 2, 2, 2, 1, 2, 1, 1, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 1, 1, 2, 2, 0, 0, 1, 2, 0, 0, 2, 1, 1)"
99,2,"(0, 1, 1, 0, 1, 0, 0, 1, 2, 1, 0, 1, 0, 2, 0, 1, 2, 1, 0, 1, 2, 2, 1, 2, 2, 0, 2, 1, 0, 0, 2, 2, 0, 0, 1, 2, 1, 2, 2, 0, 2, 0, 0, 0, 2, 1, 2, 0, 2, 0, 1, 1)"
