game_n,winner,turn_outcome
89,,"(1, 1, 0, 2, 1, 1, 2, 0, 2, 2, 0, 2, 2, 2, 1, 2, 2, 2, 1, 1, 1, 0, 2, 2, 2, 1, 0, 2, 2, 0, 2, 2, 1, 1, 2, 2, 1, 2, 0, 2, 2, 2, 0, 0, 0, 1, 2, 2, 1, 2, 0, 2, 0, 0, 2, 1, 1)"
90,4,"(1, 1, 0, 1, 2, 0, 2, 2, 0, 0, 1, 2, 0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 2, 2, 2, 1, 2, 1, 2, 2, 2, 1, 0, 1, 2, 0, 2, 0, 2, 0, 0, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 2, 2, 0, 1, 1)"
91,2,"(1, 2, 2, 1, 1, 1, 2, 2, 2, 0, 0, 2, 2, 2, 2, 0, 1, 0, 0, 0, 2, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 1)"
92,3,"(1, 0, 1, 1, 2, 1, 0, 1, 0, 2, 2, 2, 1, 0, 2, 0, 1, 2, 2, 2, 0, 2, 2, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 1, 2, 0, 2, 2, 1, 2, 0, 2, 0, 1, 0, 1, 2, 0, 1)"
93,5,"(1, 1, 0, 1, 1, 2, 2, 2, 2, 1, 2, 0, 0, 1, 1, 2, 0, 0, 2, 2, 2, 1, 2, 1, 0, 2, 2, 1, 1, 1, 0, 2, 2, 2, 2, 0, 1, 2, 2, 2, 1, 2, 2, 0, 1, 0, 0, 1)"
94,2,"(1, 1, 1, 2, 0, 0, 2, 1, 0, 2, 0, 1, 2, 2, 2, 1, 1, 0, 2, 0, 1, 1, 2, 1, 0, 2, 1, 0, 0, 1, 2, 2, 0, 1, 1, 2, 0, 2, 2, 1, 2, 2, 2, 0, 2, 0, 0, 0, 1)"
95,1,"(1, 1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 2, 1, 1, 0, 1, 2, 0, 2, 0, 2, 0, 2, 1, 1, 0, 2, 2, 1, 0, 2, 0, 2, 2, 0, 1, 2, 0, 2, 1, 2, 2, 2, 2, 2, 0, 0, 0, 2, 0, 0, 2, 1)"
96,,"(1, 1, 2, 0, 1, 2, 2, 2, 2, 2, 1, 2, 0, 0, 1, 1, 2, 2, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 2, 0, 0, 1, 2, 2, 0, 2, 2, 2, 1, 1, 2, 2, 0, 0, 2, 0, 2, 2, 0, 0, 0, 2, 0, 1)"
97,2,"(0, 1, 1, 0, 1, 0, 2, 0, 1, 1, 2, 1, 0, 2, 2, 2, 2, 2, 0, 1, 0, 2, 1, 2, 0, 1, 1, 0, 2, 1, 2, 0, 2, 2, 2, 0, 2, 2, 0, 0, 0, 1, 2, 2, 1, 1, 2, 2, 0, 2, 2, 1, 0, 1)"
98,1,"(0, 0, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 0, 1, 1, 1, 0, 0, 2, 1, 1, 0, 0, 2, 2, 2, 0, 2, 0, 1, 1, 2, 2, 0, 2, 2, 2, 1)"
99,3,"(1, 1, 1, 1, 2, 0, 2, 0, 1, 2, 1, 1, 1, 0, 0, 0, 0, 2, 0, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 0, 0, 2, 2, 2, 0, 2, 0, 2, 2, 0, 0, 0, 1)"
